GeneID,GrupoA_1,GrupoA_2,GrupoA_3,GrupoB_1,GrupoB_2,GrupoB_3,GrupoB_4
55339,1469,3104,2922,4369,1725,2374,2792
84826,133,341,325,417,212,340,402
5433,1503,2698,2822,3307,2170,2494,2403
83607,995,1837,1351,1946,692,1401,1058
79595,1127,2222,1946,2756,1089,1363,1745
56886,2506,8689,3401,6378,1730,3293,3615
9394,1755,3061,2659,4379,1478,1858,2050
100131320,25,42,48,81,14,39,41
84084,335,386,425,635,139,437,433
728378,565,1169,931,752,236,424,853
91409,108,216,114,427,175,274,369
55627,1423,3271,2646,3691,1223,1555,2240
80097,1203,2598,2018,2678,1550,1322,3063
84317,501,605,834,1173,399,567,1263
92856,1299,2427,1947,2449,1296,1562,2232
26469,322,823,507,1231,495,347,859
653269,1039,2124,1432,1147,451,799,1493
653781,666,1322,859,654,314,527,949
50649,1704,2582,2514,3986,2148,2510,3760
130074,2612,4443,4203,7057,3095,4329,5301
55041,3126,5784,5303,10410,2828,4629,7480
445582,665,1323,859,657,312,527,951
150786,411,548,488,875,213,515,591
653784,715,1438,1228,1572,893,683,1517
150776,483,778,772,893,397,529,638
90557,244,287,120,361,268,368,695
29798,372,293,29,281,55,114,691
408029,17,20,1,23,3,10,35
2863,593,5650,3253,853,93,2603,1921
116372,1034,10519,5315,1457,195,5363,3628
344148,48,277,126,199,54,368,346
4249,1313,1774,7900,1946,1010,1274,3230
81615,80,34,23,63,17,2,193
130013,6,16,10,15,8,8,15
905,748,879,1708,2103,1139,1357,1075
22930,1901,3103,2673,3629,1552,2039,2684
84083,352,438,415,634,343,369,483
23518,2267,3862,3309,3531,2282,2516,3030
23190,3476,4911,6587,10743,3676,4011,5323
4175,1798,5296,2630,3822,3808,2273,6466
1615,2359,3375,4588,7476,3227,3706,5293
7852,818,781,4746,4467,3446,2295,827
3176,201,40,139,1541,473,119,1058
339745,673,930,1607,2582,761,586,689
53353,160,1429,2914,5701,440,3169,510
79712,848,1388,727,1006,498,844,1401
9839,2138,2568,1454,4418,1104,4270,4939
92,279,662,771,588,152,460,478
5000,1008,1169,1843,1577,1351,1310,2743
55777,551,980,707,1993,407,901,764
26122,1076,1237,1449,1778,921,1369,1645
3800,879,1452,2434,4959,2013,3354,5487
130574,391,312,403,183,329,506,801
27249,4012,3362,3206,3648,2240,2024,5819
101929231,30,21,25,17,21,23,41
390,2243,1331,1841,1336,1198,1421,1742
375287,330,228,375,696,281,314,549
9111,655,411,850,623,397,336,933
7130,1439,44,18,1933,696,936,511
55183,2151,3464,4310,5945,3746,2979,3941
4703,70,24,41,81,17,101,85
26225,1934,1658,2164,5135,2193,1830,3406
785,60,44,67,124,84,155,236
10254,1214,1549,1798,2558,829,1244,1756
114793,2702,6523,16971,21369,3374,9286,4662
55660,4542,5586,5245,8977,5405,4121,8600
151188,531,711,1565,2212,888,743,2179
114805,207,52,2,10,177,6,2475
4929,247,54,27,104,39,13,80
2820,2148,2846,2976,4286,1552,2022,5354
11227,412,1341,3475,2033,252,138,387
57471,50,29,22,36,64,153,110
90,1245,1165,1075,1918,291,468,192
130940,87,56,30,82,117,46,56
8502,1637,2104,1323,3197,2380,1377,1782
100129029,49,55,44,87,67,50,52
85461,2019,9005,7473,14555,1760,7409,3076
151525,172,263,296,349,269,182,239
29994,735,1255,1647,2050,1273,1561,1776
643072,97,161,175,227,53,246,330
64844,3172,3184,4844,6472,4172,3026,3860
100526664,147,199,620,357,587,142,584
9936,137,168,488,53,540,142,525
4065,12,41,209,457,79,2,74
22925,2,97,380,62,29,4,332
5937,2249,2628,3316,5206,978,1367,1151
10010,1770,1223,1870,4322,1888,1582,1883
10213,2887,4137,4440,5206,4217,3040,10190
1803,7,32,382,4554,223,97,102
2191,259,6,32,68,5,21,1
64135,1280,109,647,157,284,303,250
25801,204,59,844,365,277,345,727
55137,246,572,480,1653,568,1121,846
2888,40,18,201,463,128,150,116
22837,263,67,253,925,631,356,392
6328,99,49,26,333,61,603,93
6326,149,734,307,884,51,535,90
80034,169,85,41,970,442,341,80
79809,443,751,536,1004,765,762,1042
6323,16,23,53,18,24,140,269
6335,301,283,163,115,171,1218,16
8708,23,220,94,885,132,433,355
105616981,3,28,31,95,13,46,39
27347,753,1727,1952,8573,2208,2309,2996
253782,852,3896,1558,4375,1369,2161,1950
100861402,267,1127,502,1275,462,705,560
115677,10,22,51,37,28,21,36
57405,382,775,779,825,794,472,1566
4036,7,87,109,13,0,32,314
129880,111,377,302,206,168,305,111
10324,10,12,17,13,5,17,10
79675,514,624,910,1438,1121,820,1866
9360,2674,3191,4039,5838,4743,3241,5796
129881,25,21,13,22,29,64,96
493911,71,59,87,76,52,68,157
100526832,205,428,479,389,536,392,951
151230,195,427,472,382,538,397,948
6741,4155,4756,4663,6793,4245,4537,8456
29081,1095,1619,1129,1526,1123,1013,2589
130507,797,2274,2287,5753,1504,2026,2473
285141,285,42,56,17,77,199,567
2571,136,169,372,40,43,782,595
26003,3533,4815,5453,5018,1926,2795,3772
9874,1554,2467,3567,8864,3096,4746,4409
79828,358,916,964,1571,642,1252,936
80067,618,1007,1196,1243,696,1022,1123
79901,1962,3026,5683,5097,1715,1881,3122
1781,3283,6171,4880,7076,2273,3592,6115
8604,447,935,908,1712,1100,1027,1190
8520,2607,3961,2951,3725,3299,2367,9444
254042,322,527,458,698,250,555,536
1745,412,752,920,1241,2064,691,2223
1746,125,158,119,93,427,155,887
3655,2414,8498,7011,1976,2373,2493,8556
5163,235,188,558,2065,178,573,401
11069,55,78,30,120,460,49,270
51776,3638,3830,3015,4579,2015,1869,3653
339751,141,164,112,172,71,60,176
83879,963,1255,1041,640,698,717,1727
6670,3408,3459,5697,6234,3801,4323,5803
29789,3234,5863,4903,3566,3407,4053,8016
100131390,70,36,154,35,73,130,1225
9541,958,1012,1025,1144,962,695,1448
79634,757,1265,1385,1634,1094,1329,2147
151556,645,1021,486,1995,1024,2324,1826
7456,3501,5544,3876,6508,2411,3312,4186
1134,479,37,21,518,3,556,704
1123,4267,9104,1045,2563,796,3651,2452
1386,1439,1528,2482,3612,1080,1501,1874
518,3272,5198,1946,7065,2719,2044,7636
80856,1180,2325,2098,6802,4716,3447,4273
3239,303,4,498,116,9,8,641
3238,18,15,22,23,3,6,39
3237,215,230,657,1777,1,312,704
3236,147,212,450,2120,2,423,691
3235,57,47,150,435,1,211,168
3234,120,115,92,142,0,87,201
3233,59,53,460,82,1,80,145
3232,36,85,37,103,0,50,274
401022,282,426,50,211,2,43,2248
10651,795,1086,1340,1658,950,898,2020
375295,414,518,148,0,2,107,178
102724224,15,31,4,0,0,11,14
220988,8542,8858,14534,14265,8087,10112,12024
100616394,18,21,18,15,8,7,29
4780,3988,4223,5081,6959,3139,3206,6367
100130691,38,72,84,114,81,70,96
8540,3831,2893,5397,3410,2039,1967,3002
150737,94,254,342,322,133,274,474
92104,211,531,772,672,136,505,601
129831,375,428,400,473,194,349,482
114880,1522,2965,2945,4752,1506,3250,1699
101927027,317,187,294,187,70,150,249
8575,1620,1944,2244,3285,1242,1962,2066
494513,13,30,39,53,44,65,43
51661,1055,331,432,518,192,358,302
65977,601,797,1293,1523,885,749,861
100506866,42,70,2,145,39,52,132
7273,141,210,29,392,195,275,367
91404,1216,1061,1806,7096,777,616,1838
57703,878,856,916,1492,922,863,1380
10477,2903,3309,5038,2255,1627,1838,4025
3676,1226,3545,726,587,202,201,68
375298,131,311,97,438,47,42,9
6744,4397,6112,10664,13221,3357,11772,15354
151242,10,11,11,40,28,243,64
5136,12,16,3,31,0,85,15
54431,4414,6365,6558,9683,2799,5606,5026
2487,74,101,82,216,13,181,283
10787,7851,10124,11247,18161,7760,8449,11786
142679,120,128,251,191,172,157,107
129401,586,671,708,655,551,616,1481
401024,15,1,62,239,10,17,1
55854,3533,3874,3444,3667,3028,2760,6310
3685,13667,18963,11425,17508,3041,7331,4269
165215,1230,1172,1440,5928,2200,1766,1618
10203,619,667,1532,2801,287,1541,588
7035,1437,983,1178,8253,684,1123,736
51454,514,824,1482,2213,132,636,373
1281,38590,307,85,606,4,405,4
1290,15631,32177,4589,29637,3577,10813,6738
84128,1704,1632,1365,2206,1415,1462,2128
30061,300,448,536,3390,2821,559,300
54529,1673,2066,2001,2073,1308,1525,3351
110599588,266,388,282,312,212,259,556
150709,29,65,58,121,72,76,104
64172,245,456,311,449,476,374,725
94101,1271,2237,1832,2064,1369,1426,1993
5378,638,1192,1021,1432,1133,875,1236
84281,42,58,42,24,45,28,71
2660,244,1184,263,23,483,15,54
26275,383,1010,961,962,594,632,1038
3628,431,653,317,618,414,356,541
54842,730,2964,1698,1925,2408,1322,1661
100131211,214,354,304,376,276,177,596
105376748,41,64,46,44,24,76,303
4664,1315,2112,1560,3236,1823,2164,2718
2744,1863,5324,6212,8968,2423,3328,2663
6772,9363,4595,3312,7846,2868,6392,4767
4430,5153,3294,8508,3206,86,2534,133
64859,246,334,236,413,10,378,110
8436,18,68,2129,1,18,58,533
23671,404,9130,3432,227,77,11,366
57181,1231,2006,3656,2863,1693,1575,1254
56171,32,11,77,59,7,43,18
9262,1217,678,568,441,196,667,650
57520,149,58,159,0,10,0,43
284992,70,99,69,190,47,92,126
9330,838,1338,1417,2079,1790,1142,1920
401027,6,28,14,69,71,115,8
80055,1142,4620,3828,7276,6377,5641,3394
91526,436,958,1007,857,266,369,418
23451,7051,9939,10958,17699,9833,9327,12856
80219,768,921,1491,1726,1171,753,1629
3329,7902,13534,17312,17047,17246,11718,19999
100529241,1542,1481,2056,1950,2030,1495,3339
3336,1891,1724,2143,1763,2289,1599,4125
25843,946,920,1374,1431,1267,973,2072
130132,507,283,239,2084,354,1137,820
92935,140,328,314,503,364,376,276
23314,975,2525,1405,5712,2939,2080,5002
348751,15,69,64,21,68,39,111
205327,519,707,784,1573,618,709,779
129450,356,337,643,537,320,464,563
79568,364,552,710,753,293,330,616
26010,7231,11254,5214,21129,5751,11551,10450
130535,320,606,597,1179,259,451,613
151246,1419,1619,1580,2879,1437,1569,3939
316,206,142,82,27,1,11,28
101927795,43,36,68,72,35,43,55
9689,8120,8520,13060,15355,6696,8689,12016
1195,707,589,1300,1367,446,1078,979
53938,469,660,780,972,779,758,1110
60491,520,917,929,1177,502,619,1525
4999,724,1014,1524,1663,1005,921,939
285172,357,619,580,1090,650,633,479
4709,1168,1543,1050,1027,1220,1009,3666
8837,949,2598,2655,3385,1791,1962,2596
65072,24,69,72,58,52,44,92
841,643,546,827,912,557,494,853
130540,19,27,10,91,14,26,25
66008,2517,5380,4352,14368,1540,4170,4917
55437,460,2046,1525,4872,730,1580,2682
65062,1427,5334,4104,3986,1882,2723,2608
58538,68,755,387,764,10,262,13
57679,1359,3900,2188,3975,1374,2128,2363
8324,2350,3684,2121,4852,755,2673,345
7341,2886,3828,4279,4127,3515,2589,6651
51602,2444,2351,2022,2439,2713,1716,3601
659,4017,5845,4407,10242,2200,3813,3654
150864,196,266,666,364,360,274,285
130026,144,705,567,534,263,591,247
55759,1156,1634,1016,2096,1733,1289,1611
79800,166,362,439,991,244,392,467
65065,2232,3799,2515,3644,1768,1555,3063
57404,499,1410,1040,1068,466,1017,797
10152,4409,13456,9860,19962,6918,11168,10067
65059,1081,7957,2691,3147,1065,2060,1992
117583,480,1398,608,561,216,841,315
8828,1060,7155,3362,42480,12263,1779,5081
54891,370,715,755,1364,434,684,575
4719,2556,5696,5704,8407,3983,4673,7133
1933,3744,7242,2825,4387,2585,2432,5564
57683,789,562,1903,1258,577,663,90
8745,388,407,323,266,158,481,743
130752,51,96,145,75,57,87,138
22868,823,1444,1833,1901,1152,1127,1565
130749,86,141,245,239,126,204,107
8609,900,1256,1404,3192,253,804,536
1385,1789,1933,3366,4055,1655,2461,2220
151194,362,559,727,593,589,418,916
151195,931,808,1242,891,648,1426,1473
7855,555,980,626,999,1279,1099,1173
389072,444,850,532,1109,472,430,514
3417,2420,3234,4281,11110,9280,7713,15328
100507475,6,18,22,50,11,18,109
200576,917,1702,2336,4722,1712,2328,2304
4133,2732,6176,5548,23293,6828,34100,23267
285175,53,266,251,452,95,981,442
6120,1725,2120,2394,3172,1684,1717,2165
151050,537,432,674,1144,394,707,561
10314,1297,3122,4635,4164,3191,3491,2908
1373,37,181,843,1290,595,1459,9
2066,9,258,73,4,269,750,568
22807,166,318,210,308,50,320,250
79582,437,577,795,1027,467,1022,1487
580,355,764,891,966,926,835,1014
101928103,36,44,25,35,30,86,123
26154,3,96,64,136,19,119,17
471,2116,4264,2800,3286,1921,2153,3127
2335,94539,17161,3166,8702,750,6602,3636
55686,1539,1298,1837,1964,1503,1582,3767
55825,326,438,258,507,296,450,1081
92691,318,318,78,499,232,852,1425
7520,11879,21706,17539,20176,12542,11179,20801
150967,522,1089,569,994,237,1977,562
50485,698,1611,1467,1701,611,787,1046
6168,12466,25072,11054,14675,11305,9604,20965
3485,1347,45223,51518,114171,14105,34020,34154
3488,53455,406080,72728,749689,746,122449,79023
7145,875,74,990,10455,57,3583,462
10109,9289,13945,10420,10682,4611,6211,12585
14,1930,4148,4016,4432,2309,2520,3629
25953,1030,1425,1308,1912,1013,970,1562
64114,1181,4604,2532,4428,1298,1634,2405
102465256,22,82,60,100,26,37,44
6556,6,27,10,39,20,20,35
58190,1578,4033,2215,3798,1544,2186,2854
7429,115,149,241,378,227,214,201
57695,506,757,966,1562,868,801,1025
9125,1640,2345,2635,3702,1984,1879,3352
84812,99,125,249,273,148,192,114
7701,626,1972,1244,1796,661,1225,906
617,329,978,676,710,358,641,829
64320,710,1308,1155,1270,780,741,1009
27148,411,1331,1119,1734,620,1130,682
9654,413,1500,881,1709,846,1344,835
1593,240,359,407,1393,358,99,499
80326,49,14,0,53,1,12,15
79840,168,365,383,361,181,230,410
27013,565,1991,1781,2432,775,1123,1680
79137,1297,3930,3083,5276,1627,2420,2963
130617,374,710,605,800,420,400,894
10058,377,838,1951,2192,595,851,1243
79065,991,3663,2988,4607,1715,1634,1572
55139,204,518,471,883,395,320,260
79411,163,361,392,414,154,297,333
8576,430,1095,1164,1221,762,615,1035
7277,264,311,532,2895,426,58,1145
80086,11,8,16,88,15,1,48
3300,818,1998,2967,3346,833,2154,1586
5798,476,48,9,22,2,1,14
23549,1009,1624,2600,2318,1289,1056,1710
1674,14,23,2,30,1,1,36
10290,377,1982,5185,3267,862,1740,860
100996693,8,12,43,46,11,26,29
29926,716,1213,1535,2380,555,746,1469
79586,3122,5025,11266,14649,3607,4929,10617
130612,190,548,455,543,472,660,1212
23363,886,3408,4416,4903,2498,3045,3145
114790,223,707,667,856,293,403,551
6508,201,1202,1812,1322,954,999,1024
2043,210,1583,613,610,405,868,689
5077,196,170,661,22,18,196,1161
130367,6,17,12,12,26,55,20
10056,2254,4661,2569,3299,2413,3015,4336
2181,2889,7243,11094,27353,11162,9440,7227
23704,305,1531,4010,2860,558,1056,525
7857,4980,16055,60677,30872,40806,34824,2779
130340,144,441,279,396,349,208,496
57590,2422,2114,2818,3598,2868,2497,2527
65080,635,1169,1391,1729,758,881,1516
5270,8958,7645,2574,2178,6588,2281,3454
8452,2868,4995,4507,5802,3523,3925,5672
55619,1378,1736,396,66,419,251,2763
3667,1468,3165,1642,1801,525,1234,1183
84236,533,902,966,1927,618,541,1246
654841,34,31,19,32,10,19,37
56947,1614,3328,2641,3499,1617,2078,5312
3267,1773,4861,4748,6012,2814,3110,3799
80704,20,19,24,146,45,19,79
55022,456,450,142,158,283,398,148
92737,34,997,81,22,1282,442,225
9320,5496,11406,10689,15279,5637,6715,8428
130888,96,194,74,683,121,207,535
151473,28,23,396,179,61,14,25
3431,1301,372,393,1004,373,486,984
11262,68,43,54,41,13,33,20
93349,622,506,618,611,115,489,307
6672,3460,1449,1575,3319,557,585,903
51719,1744,2413,3153,5055,2107,2738,3117
81618,5046,5303,4319,8728,3588,4338,8558
257407,2,86,64,88,220,787,324
5707,4560,8639,7110,6329,5094,4438,11969
80210,630,1109,1092,711,336,918,608
93010,328,1470,1587,423,102,20,302
4691,18295,33602,28415,33996,22611,23957,28536
151477,11,21,19,25,21,11,23
5757,24578,15066,21649,17723,10359,8848,18536
100302285,879,589,1175,936,451,337,690
5147,553,1086,613,1309,471,997,1964
64708,851,1353,1559,2039,776,1123,1396
129563,403,1089,1003,993,566,729,607
200765,177,269,318,236,147,345,203
9470,2177,3196,2940,4363,1883,1920,3021
80303,1178,55,43,15,95,51,350
26058,1799,3816,2963,4510,2096,3003,2068
389084,509,47,60,81,47,88,25
25791,3011,139,1090,115,2844,20,1482
3635,470,221,27,32,21,185,37
55054,2113,1054,1382,1431,2459,619,1013
8527,747,1236,1511,2320,434,1478,459
55230,898,2534,2704,2800,547,1712,2180
55355,1208,1634,1852,2257,1877,1131,2660
79054,312,52,112,350,181,247,849
10123,8665,8883,16351,18515,1720,6618,2899
106144537,21,41,119,8,12,56,1
23677,6811,18884,21356,5241,2316,6009,4075
116987,1169,2721,1610,9407,2685,4078,4900
2637,19,110,50,10,171,12,802
57007,320,379,33,7,142,349,146
10920,2805,3404,4382,4245,2179,2736,4331
1293,55811,326,39,1171,3,442,27
64284,14,5,48,24,11,1,9
9208,2748,3289,3580,3022,1816,901,3132
375316,10,9,18,40,13,19,14
10267,336,4359,3534,2622,1177,1032,1422
100533179,449,929,759,664,315,528,778
140739,743,1396,1449,998,483,887,1362
51540,237,537,414,386,187,297,342
151176,54,91,24,73,31,21,262
80895,621,1007,965,788,521,775,1309
55502,154,659,1232,347,521,4420,3789
8864,276,427,647,715,291,480,381
26146,444,624,914,1047,323,495,553
51665,873,1940,1934,3564,621,1680,1299
117581,1076,312,223,3,91,9,14
9759,853,1057,1117,2044,355,953,1070
101928111,2,16,17,25,10,17,20
4705,1289,3533,2580,4671,1747,2532,3462
150678,1032,1685,1382,999,592,906,2394
2817,7006,20550,4162,23303,3576,16866,10139
51281,121,286,212,486,206,309,264
285193,86,191,175,164,112,225,241
57140,620,3902,2917,2386,1484,1762,2356
101752400,39,41,65,38,16,54,53
11132,269,612,992,859,285,558,678
547,199,26,180,56,210,289,3827
25992,5083,4930,2881,907,116,2108,199
130916,2045,2176,1562,1199,347,1392,859
23178,459,404,313,471,247,197,417
5510,1825,2979,1902,3604,1106,1762,2895
50636,178,296,194,334,112,140,136
3069,19192,41872,25843,40874,13017,18668,23348
4735,17498,27900,34681,43879,12654,26156,29064
9855,394,821,493,918,409,369,1167
10494,2618,6050,3658,4972,1737,2836,3372
51078,1138,2848,2201,3233,1165,1431,1743
23192,872,2196,2098,2794,1252,1432,1729
1841,1368,3130,3023,2878,1342,1622,3586
84289,680,1331,1099,1690,760,1177,1247
728294,160,313,640,709,271,470,425
10752,296,1152,352,2438,1316,4177,2129
51095,1098,990,1310,1055,676,1021,939
51185,1091,1193,1350,1263,850,800,1431
57633,117,678,2418,5975,3,3332,234
285362,632,1661,1418,1771,351,992,801
6419,452,575,705,588,353,620,544
3708,361,596,754,5144,389,642,303
100507582,66,52,76,170,9,36,10
8553,2658,4455,4635,15224,1252,2342,945
55207,3004,3195,4064,3329,1690,2473,3667
9695,1764,1722,3035,3955,1231,961,1375
2917,16,141,181,42,0,1,16
100288428,21,12,48,26,25,4,64
29995,1330,1008,552,1353,385,106,473
51066,17,8,11,13,1,11,27
5021,135,1388,100,1849,60,385,174
56852,758,1209,1674,1491,1234,1319,1804
9901,246,170,1221,1410,211,2169,889
25917,1315,2001,2926,3212,1999,1775,2382
440944,266,322,512,614,364,492,742
55209,4230,4189,5252,13209,3324,7134,3751
375323,28,641,97,360,5,3,39
64419,984,1535,1195,1160,568,658,1022
7862,850,1015,1317,1355,731,761,838
4968,539,1396,1191,1273,428,850,1115
8536,278,1307,981,1792,482,703,967
10474,4542,8572,10258,9818,3169,4905,5233
10093,3865,5934,6632,5285,1359,2882,5010
100526693,748,1145,1306,1222,323,637,962
26140,91,152,204,293,103,153,83
285367,562,758,976,640,284,359,535
84522,807,1153,1525,1627,642,795,1265
132014,23,35,37,134,20,40,82
84818,463,973,1701,1622,331,588,798
78987,252,1344,1928,2059,540,757,523
285368,61,466,315,467,119,254,126
100874032,18,29,50,27,3,18,37
55831,1385,2536,2382,2860,1410,1695,2392
152302,168,257,368,278,188,215,269
2177,741,1620,1671,1273,1504,1187,2271
115795,15,36,48,40,40,32,55
55845,4072,5290,4170,4688,2532,3206,5739
7428,1603,2552,4517,5294,3573,2562,2589
3656,513,918,573,763,835,445,482
9797,1149,3982,3167,4105,1316,2337,1982
100126793,30,48,49,59,20,46,21
51738,7,10,12,12,10,17,2
6396,5860,4502,6061,5455,2483,2685,4000
491,15,96,14,513,283,1378,151
3269,432,1170,709,3271,618,1310,488
10533,1520,1882,3756,3544,1076,1948,1923
9686,3618,3480,8642,6149,1823,4305,3334
132001,321,412,436,491,259,277,353
6854,14,54,46,205,49,238,284
7079,131,352,232,997,464,1360,3167
80746,522,369,473,351,313,363,313
100129480,12,8,17,28,12,16,10
23609,1759,1729,2373,2220,1256,1427,1955
5894,2978,4610,5045,6466,2461,3308,4219
23066,189,724,489,832,559,316,597
6161,15640,19238,12678,10975,9418,7450,21127
9922,419,1176,3168,3123,720,1956,1739
23225,5,2599,2176,565,1910,756,2279
79885,81,300,520,248,270,231,382
131474,458,568,725,598,404,339,585
79188,2975,7953,5830,7584,1006,2889,2024
7508,881,3888,2455,2770,1310,2562,1332
27258,2642,2814,2100,1342,1878,1568,5122
6533,958,5866,794,3343,343,989,858
80852,496,3087,478,1815,356,573,633
51244,624,571,807,825,582,575,632
84077,36,29,38,34,27,68,16
100505641,3781,5294,8067,9768,3416,5877,5109
7182,1158,2231,2226,2889,1169,1694,1181
64432,1371,1904,2267,2332,1260,1937,1488
64145,1358,2566,1955,4054,1015,1780,1992
23473,1527,1545,2285,2079,1603,1486,1794
100505696,683,792,1026,2235,206,1408,195
9467,1030,1268,1432,3275,236,2040,271
131965,781,940,1212,981,531,880,1143
85403,1054,1261,2311,3327,1449,2207,1802
8292,35,12,14,31,8,28,4
26061,607,750,733,604,251,300,886
686,548,696,569,627,180,296,332
23243,3470,1491,4355,2129,871,1338,1388
117248,49,13,11,56,23,5,14
285381,2252,1824,2543,1742,940,1366,2979
92106,645,527,703,961,675,603,725
23180,1835,428,162,1590,60,253,154
23228,409,217,823,486,28,337,250
9779,3127,4746,7975,6926,2577,4110,3836
6304,1029,703,1725,131,28,1050,914
151651,89,72,96,244,60,156,135
5868,3066,3004,3971,6050,1900,3664,3770
151649,119,118,193,260,82,147,176
8850,1033,3180,2436,7147,1460,2981,2550
151648,542,514,721,735,715,425,1115
100874028,66,64,87,67,45,34,153
79750,210,0,28,1517,68,288,106
7325,1144,368,915,1750,461,224,1010
7324,2675,1727,3009,4937,1721,1322,3109
28512,1568,1438,2476,3749,1384,1242,1990
6138,18428,24190,20216,24820,15549,13575,20688
9975,2491,2615,3809,2452,2595,1826,2520
7068,154,548,83,1134,131,59,209
5915,22,66,31,20,8,10,16
7155,5727,6391,10476,12492,5106,8458,9326
55768,992,973,1377,1601,687,909,1684
54995,248,288,506,506,338,275,407
152110,158,136,121,89,6,134,20
9497,2723,3046,7490,11970,6553,2199,1559
152100,840,865,1556,1426,822,795,1360
64343,1255,1191,1698,1821,624,1063,1722
152098,55,56,116,163,42,43,84
27303,704,28,62,270,7,131,97
7048,3440,11430,6396,2319,301,1679,8
201595,6601,9063,10209,14201,6401,4654,6029
114884,1660,1798,841,872,649,507,872
344787,65,26,24,12,6,15,26
23171,938,1403,1644,4198,1175,1768,2111
112616,955,647,100,109,267,29,109
54918,5736,3412,4139,4736,1956,2362,4877
51143,2255,2514,2468,2597,1539,1428,3274
25904,1322,1285,1193,1237,911,980,1305
131405,31,22,4,0,18,17,86
2720,1425,2668,3283,4265,1081,1292,1209
643853,39,110,196,127,43,56,48
10491,3858,8423,9356,7001,4053,4276,7470
25827,446,680,588,16,77,67,303
7342,2873,3360,5280,4053,2025,2484,2079
23122,1718,2329,3299,3546,1524,2038,2878
105377023,175,200,244,121,47,137,84
10015,3149,5705,6374,8174,3418,3099,3633
6769,266,170,520,749,110,99,5
9881,451,814,1579,855,214,217,246
9852,1276,1875,2745,2451,946,2223,1419
4292,1121,2569,2674,2454,1283,1673,2555
9209,2156,2050,2762,1443,803,1497,1833
152048,82,67,127,118,55,63,62
2803,4330,4056,6224,7238,4930,3447,2723
339883,13,9,10,20,19,17,8
3680,127,36,13,35,14,17,51
10217,819,1548,1343,2108,986,839,1353
50853,24,19,76,57,3,0,36
5333,373,739,1854,1683,382,177,657
9940,257,420,506,453,136,316,389
30,1297,2390,2289,2082,590,1611,2176
4615,2232,1863,2808,2519,892,1036,1775
9943,2139,4194,6893,5451,1926,1887,2216
9942,69,317,332,178,147,219,59
100128640,11,31,71,22,16,22,29
93,222,281,475,481,272,334,326
9941,452,778,1000,772,407,592,573
6331,22,20,41,2,539,1,16
57599,1393,1843,2340,1824,1263,1226,1581
64689,1117,1479,1788,1281,662,868,1017
199223,86,61,80,63,41,56,69
64651,697,553,807,2288,638,511,897
54977,858,1003,1697,843,850,735,842
3921,11679,12950,12015,8938,6794,6339,14969
440952,6,10,15,12,8,4,16
10289,1211,1045,1721,2623,1062,1703,1725
285266,16,7,27,36,27,21,44
9045,9409,14187,9668,9695,7802,6108,9984
285267,205,210,209,310,145,204,179
253639,246,195,188,211,287,339,278
285268,1243,2126,2032,2534,1044,2163,1108
1499,26993,23581,29911,22404,9655,15660,15961
54986,190,359,181,105,63,66,217
22906,2245,1848,2000,2896,1351,2961,3571
9117,1675,3245,3965,3839,1473,1918,2378
51188,579,450,595,547,521,289,852
4820,1428,1433,3205,3569,1354,2141,1321
92999,335,1577,1603,1476,481,1494,573
152206,10,33,101,82,18,75,75
25994,2956,5115,7187,4985,3460,4559,7880
389114,79,78,148,112,4,4,66
729085,48,96,62,7,0,39,49
84892,415,1425,1262,1443,566,903,1086
54861,713,593,1402,2360,1261,688,897
55129,998,1264,1154,1852,478,693,810
51099,654,1013,1646,1782,993,1533,1070
285343,935,916,1402,1904,837,1250,1349
353274,1033,1365,1589,1690,952,1518,852
285346,70,113,82,64,49,77,45
55888,126,291,257,217,17,291,108
285349,221,310,377,273,57,551,269
10168,383,543,718,794,437,586,569
7584,394,453,464,401,360,380,434
91392,302,198,526,308,261,430,588
115560,188,289,319,365,169,568,439
57456,1314,2021,3079,3069,1643,1606,2645
56992,794,1232,1785,1697,1651,1375,1888
131616,69,364,599,437,145,202,341
51304,2019,3754,2684,2243,1311,1983,2470
23016,795,852,1096,1043,791,515,833
64866,61,310,124,703,24,6,16
25907,1338,2875,5428,11945,1522,9992,5015
23395,518,1932,2176,2149,829,1411,1315
8994,1750,1451,3493,2456,831,1491,1196
22908,1388,1333,3152,2835,1597,1922,1756
54585,828,578,1158,1063,516,472,671
79443,1378,3019,4029,2229,499,1408,623
1230,20,18,15,68,8,207,23
151903,731,919,1217,1041,693,684,1407
23218,75,376,490,315,219,357,233
29072,2858,4447,5129,7463,2810,3221,3312
64147,209,164,287,274,162,200,347
23276,605,1447,1310,1405,476,761,595
25930,1841,3767,4006,4492,1409,1972,2034
22937,1584,3925,4688,5143,1833,2635,1977
54859,859,1248,1588,1200,871,733,1387
10675,14,281,178,281,475,2853,1109
6599,6847,7234,7719,7068,4973,4652,5300
22907,2419,4839,5562,5484,2803,2988,2646
4134,13067,35471,22683,32005,13539,14392,19423
993,593,735,741,420,1084,400,1049
51385,288,395,325,339,348,425,354
10201,652,414,960,1188,707,339,702
5364,1022,3115,1779,1482,831,2266,1596
79714,335,494,923,742,351,332,531
51372,2610,3775,3272,2705,1907,2107,3546
84126,253,507,496,446,279,325,437
111822955,254,502,488,438,270,314,422
11277,103,111,264,164,129,135,191
51246,4921,5617,9876,12458,2163,4249,4027
